% []
@RELATION base

@ATTRIBUTE tot_changes_last_Methods NUMERIC
@ATTRIBUTE sum_insert_last_Methods NUMERIC
@ATTRIBUTE sum_delet_lasts_Methods NUMERIC
@ATTRIBUTE count_insert_last_Methods NUMERIC
@ATTRIBUTE count_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_last_Methods NUMERIC
@ATTRIBUTE avg_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_last_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_last_Methods NUMERIC
@ATTRIBUTE tot_bugs_last_Methods NUMERIC
@ATTRIBUTE lastVer_tot_developers_Methods NUMERIC
@ATTRIBUTE last_commit_Methods NUMERIC
@ATTRIBUTE last_bug_Methods NUMERIC
@ATTRIBUTE last_bug_binary_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
0,0,0,0,0,0,0,0,0,0,0,1475.63774306,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
1,3,3,1,1,3.0,3.0,3.0,3.0,0,1,5.13520833338,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1426.25027778,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,6.95265046274,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,437.16912037,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1784.27695602,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1256.30582176,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1416.73609954,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1252.34099537,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1475.63774306,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1277.15829861,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,991.635648148,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1155.7184375,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1185.23931713,1827.09512731,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1155.7184375,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1256.30388889,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1185.23931713,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1155.7184375,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1155.7184375,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1750.64520833,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1089.33428241,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2133.23103009,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1145.69503472,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1827.08659722,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1416.73609954,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1252.34018518,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1784.27695602,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,554.935034722,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,438.338657407,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1089.33428241,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1144.32422454,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1513.20534722,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1052.11376157,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1252.34099537,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1650.5753125,1650.5753125,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1155.7184375,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1410.83459491,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1784.27695602,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,554.920081018,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1426.61905093,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,547.241331019,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,554.936956018,554.936956018,0,valid
0,0,0,0,0,0,0,0,0,0,0,1784.27695602,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,485.978935185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1524.80230324,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1760.09431713,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1155.7184375,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1463.42006944,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1252.34099537,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1463.42006944,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1252.34099537,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1484.37875,1514.59236111,0,bugged
1,11,31,1,1,11.0,31.0,11.0,31.0,0,1,13.8503356478,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1463.42006944,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1277.15829861,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1778.94664352,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1463.42006944,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1185.23931713,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1463.42006944,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1784.27695602,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,0.153356481344,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2034.95854167,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1410.83459491,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1155.7184375,0,0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,6.95265046274,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1256.30388889,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1463.42006944,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1513.20534722,1827.09512731,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
1,4,1,1,1,4.0,1.0,4.0,1.0,0,1,13.886238426,13.886238426,13.886238426,valid
0,0,0,0,0,0,0,0,0,0,0,1778.94664352,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1155.7184375,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1736.33142361,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1052.21288194,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1760.09431713,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1252.34099537,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1277.15829861,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1784.27695602,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1121.76922454,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1255.60372685,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1784.27695602,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,437.16912037,554.307326389,0,valid
0,0,0,0,0,0,0,0,0,0,0,1463.42006944,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,463.316041667,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1252.34099537,0,0,valid
2,25,4,2,1,12.5,2.0,12.5,4.0,0,1,0.0432638889179,0,0,valid
1,21,0,1,0,21.0,0.0,21.0,0,0,1,0.153356481344,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1513.20534722,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2150.60929398,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,685.171550926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1252.34099537,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,679.105949074,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,1640.95810185,0,0,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,0.153356481344,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,554.289340278,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,485.978935185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1410.83459491,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1784.27695602,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,554.935034722,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,0.153356481344,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1155.7184375,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1059.03475694,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,452.830150463,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1144.32422454,0,0,valid
2,2,1,2,1,1.0,0.5,1.0,1.0,0,1,0.0432638889179,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1252.34099537,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1784.27695602,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1410.83459491,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1990.20533565,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1513.20534722,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,437.16912037,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1517.02667824,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1513.20534722,1827.09512731,0,valid
0,0,0,0,0,0,0,0,0,0,0,1517.02667824,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1155.7184375,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,437.16912037,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1256.30582176,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1252.34018518,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,550.947847222,554.307326389,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
2,2,1,2,1,1.0,0.5,1.0,1.0,0,1,0.0432638889179,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1155.7184375,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,437.16912037,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,685.171550926,0,0,valid
1,18,0,1,0,18.0,0.0,18.0,0,0,1,6.95265046274,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,550.352743055,554.307326389,0,valid
1,23,0,1,0,23.0,0.0,23.0,0,0,1,6.95265046274,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,550.947847222,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2150.60929398,0,0,valid
1,5,6,1,1,5.0,6.0,5.0,6.0,0,1,13.886238426,13.886238426,13.886238426,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,437.16912037,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1256.30582176,0,0,valid
1,10,10,1,1,10.0,10.0,10.0,10.0,0,1,5.13520833338,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,679.105949074,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,9.89446759224,9.89446759224,9.89446759224,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1256.30582176,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1252.34099537,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,547.241331019,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1463.42006944,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2151.6177662,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2150.60929398,0,0,valid
% 
% 
% 
